,sales,date,region
3468,1146.24,2018-06-09,north
3469,1116.39,2018-06-09,south
3470,1162.16,2018-06-09,east
3471,1088.53,2018-06-09,west
3472,1578.0,2018-06-10,north
3473,1641.0,2018-06-10,south
3474,1737.0,2018-06-10,east
3475,1557.0,2018-06-10,west
3476,5224.77,2018-06-10,north
3477,5654.34,2018-06-10,south
3478,5934.06,2018-06-10,east
3479,5954.04,2018-06-10,west
3480,1275.0,2018-06-10,north
3481,1367.5,2018-06-10,south
3482,1335.0,2018-06-10,east
3483,1267.5,2018-06-10,west
3484,1713.0,2018-06-10,north
3485,1776.0,2018-06-10,south
3486,1671.0,2018-06-10,east
3487,1503.0,2018-06-10,west
3488,738.75,2018-06-10,north
3489,633.75,2018-06-10,south
3490,645.0,2018-06-10,east
3491,706.25,2018-06-10,west
3492,2514.96,2018-06-10,north
3493,2594.8,2018-06-10,south
3494,2594.8,2018-06-10,east
3495,2544.9,2018-06-10,west
3496,1136.29,2018-06-10,north
3497,1184.05,2018-06-10,south
3498,1024.85,2018-06-10,east
3499,1060.67,2018-06-10,west
3500,1788.0,2018-06-11,north
3501,1677.0,2018-06-11,south
3502,1698.0,2018-06-11,east
3503,1728.0,2018-06-11,west
3504,5664.33,2018-06-11,north
3505,5614.38,2018-06-11,south
3506,5594.400000000001,2018-06-11,east
3507,5914.08,2018-06-11,west
3508,1367.5,2018-06-11,north
3509,1392.5,2018-06-11,south
3510,1300.0,2018-06-11,east
3511,1370.0,2018-06-11,west
3512,1686.0,2018-06-11,north
3513,1641.0,2018-06-11,south
3514,1755.0,2018-06-11,east
3515,1599.0,2018-06-11,west
3516,731.25,2018-06-11,north
3517,626.25,2018-06-11,south
3518,671.25,2018-06-11,east
3519,665.0,2018-06-11,west
3520,2984.02,2018-06-11,north
3521,2519.9500000000003,2018-06-11,south
3522,2495.0,2018-06-11,east
3523,2584.82,2018-06-11,west
3524,1178.08,2018-06-11,north
3525,1048.73,2018-06-11,south
3526,1140.27,2018-06-11,east
3527,1064.65,2018-06-11,west
3528,1776.0,2018-06-12,north
3529,1551.0,2018-06-12,south
3530,1548.0,2018-06-12,east
3531,1542.0,2018-06-12,west
3532,5834.16,2018-06-12,north
3533,5294.7,2018-06-12,south
3534,5784.21,2018-06-12,east
3535,5664.33,2018-06-12,west
3536,1377.5,2018-06-12,north
3537,1292.5,2018-06-12,south
3538,1495.0,2018-06-12,east
3539,1455.0,2018-06-12,west
3540,1719.0,2018-06-12,north
3541,1617.0,2018-06-12,south
3542,1725.0,2018-06-12,east
3543,1635.0,2018-06-12,west
3544,741.25,2018-06-12,north
3545,708.75,2018-06-12,south
3546,670.0,2018-06-12,east
3547,690.0,2018-06-12,west
3548,2824.34,2018-06-12,north
3549,2794.4,2018-06-12,south
3550,2954.08,2018-06-12,east
3551,2744.5,2018-06-12,west
3552,1034.8,2018-06-12,north
3553,1078.58,2018-06-12,south
3554,1194.0,2018-06-12,east
3555,1136.29,2018-06-12,west
3556,1683.0,2018-06-13,north
3557,1683.0,2018-06-13,south
3558,1572.0,2018-06-13,east
3559,1683.0,2018-06-13,west
3560,5134.86,2018-06-13,north
3561,5634.36,2018-06-13,south
3562,5464.53,2018-06-13,east
3563,5394.6,2018-06-13,west
3564,1465.0,2018-06-13,north
3565,1292.5,2018-06-13,south
3566,1277.5,2018-06-13,east
3567,1462.5,2018-06-13,west
3568,1785.0,2018-06-13,north
3569,1686.0,2018-06-13,south
3570,1764.0,2018-06-13,east
3571,1734.0,2018-06-13,west
3572,745.0,2018-06-13,north
3573,740.0,2018-06-13,south
3574,626.25,2018-06-13,east
3575,681.25,2018-06-13,west
3576,2674.6400000000003,2018-06-13,north
3577,2924.1400000000003,2018-06-13,south
3578,2559.87,2018-06-13,east
3579,2909.17,2018-06-13,west
3580,1110.42,2018-06-13,north
3581,1164.15,2018-06-13,south
3582,1164.15,2018-06-13,east
3583,1132.31,2018-06-13,west
3584,1761.0,2018-06-14,north
3585,1668.0,2018-06-14,south
3586,1599.0,2018-06-14,east
3587,1593.0,2018-06-14,west
3588,5474.52,2018-06-14,north
3589,5994.0,2018-06-14,south
3590,5864.13,2018-06-14,east
3591,5944.05,2018-06-14,west
3592,1410.0,2018-06-14,north
3593,1440.0,2018-06-14,south
3594,1460.0,2018-06-14,east
3595,1285.0,2018-06-14,west
3596,1632.0,2018-06-14,north
3597,1572.0,2018-06-14,south
3598,1683.0,2018-06-14,east
3599,1662.0,2018-06-14,west
3600,672.5,2018-06-14,north
3601,683.75,2018-06-14,south
3602,750.0,2018-06-14,east
3603,746.25,2018-06-14,west
3604,2589.81,2018-06-14,north
3605,2704.58,2018-06-14,south
3606,2899.19,2018-06-14,east
3607,2724.54,2018-06-14,west
3608,1108.43,2018-06-14,north
3609,1100.47,2018-06-14,south
3610,1012.91,2018-06-14,east
3611,1028.83,2018-06-14,west
3612,1623.0,2018-06-15,north
3613,1737.0,2018-06-15,south
3614,1593.0,2018-06-15,east
3615,1788.0,2018-06-15,west
3616,5674.32,2018-06-15,north
3617,5774.22,2018-06-15,south
3618,5724.27,2018-06-15,east
3619,5614.38,2018-06-15,west
3620,1347.5,2018-06-15,north
3621,1500.0,2018-06-15,south
3622,1430.0,2018-06-15,east
3623,1297.5,2018-06-15,west
3624,1653.0,2018-06-15,north
3625,1791.0,2018-06-15,south
3626,1746.0,2018-06-15,east
3627,1695.0,2018-06-15,west
3628,643.75,2018-06-15,north
3629,647.5,2018-06-15,south
3630,701.25,2018-06-15,east
3631,722.5,2018-06-15,west
3632,2689.61,2018-06-15,north
3633,2899.19,2018-06-15,south
3634,2984.02,2018-06-15,east
3635,2994.0,2018-06-15,west
3636,1020.87,2018-06-15,north
3637,1040.77,2018-06-15,south
3638,1186.04,2018-06-15,east
3639,1064.65,2018-06-15,west
3640,1659.0,2018-06-16,north
3641,1641.0,2018-06-16,south
3642,1575.0,2018-06-16,east
3643,1611.0,2018-06-16,west
3644,5694.3,2018-06-16,north
3645,5434.56,2018-06-16,south
3646,5754.24,2018-06-16,east
3647,5484.51,2018-06-16,west
3648,1332.5,2018-06-16,north
3649,1425.0,2018-06-16,south
3650,1332.5,2018-06-16,east
3651,1387.5,2018-06-16,west
3652,1650.0,2018-06-16,north
3653,1542.0,2018-06-16,south
3654,1677.0,2018-06-16,east
3655,1515.0,2018-06-16,west
3656,713.75,2018-06-16,north
3657,673.75,2018-06-16,south
3658,647.5,2018-06-16,east
3659,692.5,2018-06-16,west
3660,2694.6,2018-06-16,north
3661,2574.84,2018-06-16,south
3662,2554.88,2018-06-16,east
3663,2924.1400000000003,2018-06-16,west
3664,1052.71,2018-06-16,north
3665,1178.08,2018-06-16,south
3666,1192.01,2018-06-16,east
3667,1034.8,2018-06-16,west
3668,1599.0,2018-06-17,north
3669,1530.0,2018-06-17,south
3670,1608.0,2018-06-17,east
3671,1626.0,2018-06-17,west
3672,5614.38,2018-06-17,north
3673,5604.39,2018-06-17,south
3674,5584.41,2018-06-17,east
3675,5524.47,2018-06-17,west
3676,1385.0,2018-06-17,north
3677,1290.0,2018-06-17,south
3678,1415.0,2018-06-17,east
3679,1305.0,2018-06-17,west
3680,1701.0,2018-06-17,north
3681,1659.0,2018-06-17,south
3682,1698.0,2018-06-17,east
3683,1746.0,2018-06-17,west
3684,635.0,2018-06-17,north
3685,652.5,2018-06-17,south
3686,656.25,2018-06-17,east
3687,706.25,2018-06-17,west
3688,2874.2400000000002,2018-06-17,north
3689,2904.1800000000003,2018-06-17,south
3690,2929.13,2018-06-17,east
3691,2894.2000000000003,2018-06-17,west
3692,1022.86,2018-06-17,north
3693,1068.6299999999999,2018-06-17,south
3694,1138.28,2018-06-17,east
3695,1110.42,2018-06-17,west
3696,1530.0,2018-06-18,north
3697,1707.0,2018-06-18,south
3698,1611.0,2018-06-18,east
3699,1635.0,2018-06-18,west
3700,5364.63,2018-06-18,north
3701,5144.85,2018-06-18,south
3702,5224.77,2018-06-18,east
3703,5034.96,2018-06-18,west
3704,1375.0,2018-06-18,north
3705,1300.0,2018-06-18,south
3706,1402.5,2018-06-18,east
3707,1462.5,2018-06-18,west
3708,1680.0,2018-06-18,north
3709,1500.0,2018-06-18,south
3710,1641.0,2018-06-18,east
3711,1677.0,2018-06-18,west
3712,681.25,2018-06-18,north
3713,731.25,2018-06-18,south
3714,741.25,2018-06-18,east
3715,715.0,2018-06-18,west
3716,2524.94,2018-06-18,north
3717,2674.6400000000003,2018-06-18,south
3718,2549.8900000000003,2018-06-18,east
3719,2539.9100000000003,2018-06-18,west
3720,1022.86,2018-06-18,north
3721,1128.33,2018-06-18,south
3722,1114.4,2018-06-18,east
3723,1032.81,2018-06-18,west
3724,1593.0,2018-06-19,north
3725,1749.0,2018-06-19,south
3726,1623.0,2018-06-19,east
3727,1608.0,2018-06-19,west
3728,5634.36,2018-06-19,north
3729,5984.01,2018-06-19,south
3730,5534.46,2018-06-19,east
3731,5794.2,2018-06-19,west
3732,1412.5,2018-06-19,north
3733,1370.0,2018-06-19,south
3734,1310.0,2018-06-19,east
3735,1415.0,2018-06-19,west
3736,1524.0,2018-06-19,north
3737,1665.0,2018-06-19,south
3738,1620.0,2018-06-19,east
3739,1608.0,2018-06-19,west
3740,665.0,2018-06-19,north
3741,656.25,2018-06-19,south
3742,733.75,2018-06-19,east
3743,641.25,2018-06-19,west
3744,2839.31,2018-06-19,north
3745,2729.53,2018-06-19,south
3746,2914.1600000000003,2018-06-19,east
3747,2524.94,2018-06-19,west
3748,1084.55,2018-06-19,north
3749,1062.66,2018-06-19,south
3750,1098.48,2018-06-19,east
3751,1052.71,2018-06-19,west
3752,1665.0,2018-06-20,north
3753,1659.0,2018-06-20,south
3754,1734.0,2018-06-20,east
3755,1557.0,2018-06-20,west
3756,5774.22,2018-06-20,north
3757,5814.18,2018-06-20,south
3758,5004.99,2018-06-20,east
3759,5084.91,2018-06-20,west
3760,1480.0,2018-06-20,north
3761,1282.5,2018-06-20,south
3762,1417.5,2018-06-20,east
3763,1387.5,2018-06-20,west
3764,1605.0,2018-06-20,north
3765,1602.0,2018-06-20,south
3766,1557.0,2018-06-20,east
3767,1596.0,2018-06-20,west
3768,750.0,2018-06-20,north
3769,626.25,2018-06-20,south
3770,696.25,2018-06-20,east
3771,743.75,2018-06-20,west
3772,2959.07,2018-06-20,north
3773,2684.62,2018-06-20,south
3774,2634.7200000000003,2018-06-20,east
3775,2894.2000000000003,2018-06-20,west
3776,1146.24,2018-06-20,north
3777,1046.74,2018-06-20,south
3778,1176.09,2018-06-20,east
3779,1080.57,2018-06-20,west
3780,1797.0,2018-06-21,north
3781,1587.0,2018-06-21,south
3782,1557.0,2018-06-21,east
3783,1542.0,2018-06-21,west
3784,4995.0,2018-06-21,north
3785,5134.86,2018-06-21,south
3786,5564.43,2018-06-21,east
3787,5284.71,2018-06-21,west
3788,1282.5,2018-06-21,north
3789,1380.0,2018-06-21,south
3790,1490.0,2018-06-21,east
3791,1325.0,2018-06-21,west
3792,1722.0,2018-06-21,north
3793,1536.0,2018-06-21,south
3794,1602.0,2018-06-21,east
3795,1800.0,2018-06-21,west
3796,636.25,2018-06-21,north
3797,660.0,2018-06-21,south
3798,651.25,2018-06-21,east
3799,645.0,2018-06-21,west
3800,2744.5,2018-06-21,north
3801,2774.44,2018-06-21,south
3802,2759.4700000000003,2018-06-21,east
3803,2889.21,2018-06-21,west
3804,1176.09,2018-06-21,north
3805,1034.8,2018-06-21,south
3806,1064.65,2018-06-21,east
3807,1080.57,2018-06-21,west
3808,1743.0,2018-06-22,north
3809,1797.0,2018-06-22,south
3810,1686.0,2018-06-22,east
3811,1683.0,2018-06-22,west
3812,5734.26,2018-06-22,north
3813,5414.58,2018-06-22,south
3814,5354.64,2018-06-22,east
3815,5554.4400000000005,2018-06-22,west
3816,1450.0,2018-06-22,north
3817,1432.5,2018-06-22,south
3818,1495.0,2018-06-22,east
3819,1345.0,2018-06-22,west
3820,1578.0,2018-06-22,north
3821,1578.0,2018-06-22,south
3822,1563.0,2018-06-22,east
3823,1710.0,2018-06-22,west
3824,741.25,2018-06-22,north
3825,636.25,2018-06-22,south
3826,732.5,2018-06-22,east
3827,693.75,2018-06-22,west
3828,2509.9700000000003,2018-06-22,north
3829,2834.32,2018-06-22,south
3830,2974.04,2018-06-22,east
3831,2719.55,2018-06-22,west
3832,1076.59,2018-06-22,north
3833,1112.41,2018-06-22,south
3834,1130.32,2018-06-22,east
3835,1070.62,2018-06-22,west
3836,1791.0,2018-06-23,north
3837,1554.0,2018-06-23,south
3838,1695.0,2018-06-23,east
3839,1566.0,2018-06-23,west
3840,5534.46,2018-06-23,north
3841,5604.39,2018-06-23,south
3842,5524.47,2018-06-23,east
3843,5354.64,2018-06-23,west
3844,1322.5,2018-06-23,north
3845,1285.0,2018-06-23,south
3846,1275.0,2018-06-23,east
3847,1350.0,2018-06-23,west
3848,1569.0,2018-06-23,north
3849,1650.0,2018-06-23,south
3850,1515.0,2018-06-23,east
3851,1587.0,2018-06-23,west
3852,705.0,2018-06-23,north
3853,721.25,2018-06-23,south
3854,747.5,2018-06-23,east
3855,677.5,2018-06-23,west
3856,2694.6,2018-06-23,north
3857,2994.0,2018-06-23,south
3858,2794.4,2018-06-23,east
3859,2739.51,2018-06-23,west
3860,1166.14,2018-06-23,north
3861,1188.03,2018-06-23,south
3862,1096.49,2018-06-23,east
3863,1070.62,2018-06-23,west
3864,1563.0,2018-06-24,north
3865,1623.0,2018-06-24,south
3866,1530.0,2018-06-24,east
3867,1662.0,2018-06-24,west
3868,5994.0,2018-06-24,north
3869,5004.99,2018-06-24,south
3870,5954.04,2018-06-24,east
3871,5614.38,2018-06-24,west
3872,1327.5,2018-06-24,north
3873,1260.0,2018-06-24,south
3874,1302.5,2018-06-24,east
3875,1337.5,2018-06-24,west
3876,1761.0,2018-06-24,north
3877,1509.0,2018-06-24,south
3878,1629.0,2018-06-24,east
3879,1791.0,2018-06-24,west
3880,721.25,2018-06-24,north
3881,673.75,2018-06-24,south
3882,657.5,2018-06-24,east
3883,637.5,2018-06-24,west
3884,2644.7000000000003,2018-06-24,north
3885,2989.01,2018-06-24,south
3886,2939.11,2018-06-24,east
3887,2544.9,2018-06-24,west
3888,1190.02,2018-06-24,north
3889,1180.07,2018-06-24,south
3890,996.99,2018-06-24,east
3891,1048.73,2018-06-24,west
3892,1650.0,2018-06-25,north
3893,1602.0,2018-06-25,south
3894,1548.0,2018-06-25,east
3895,1623.0,2018-06-25,west
3896,5584.41,2018-06-25,north
3897,5294.7,2018-06-25,south
3898,5454.54,2018-06-25,east
3899,5734.26,2018-06-25,west
3900,1370.0,2018-06-25,north
3901,1455.0,2018-06-25,south
3902,1460.0,2018-06-25,east
3903,1315.0,2018-06-25,west
3904,1716.0,2018-06-25,north
3905,1635.0,2018-06-25,south
3906,1767.0,2018-06-25,east
3907,1536.0,2018-06-25,west
3908,746.25,2018-06-25,north
3909,657.5,2018-06-25,south
3910,656.25,2018-06-25,east
3911,706.25,2018-06-25,west
3912,2764.46,2018-06-25,north
3913,2744.5,2018-06-25,south
3914,2869.25,2018-06-25,east
3915,2924.1400000000003,2018-06-25,west
3916,1074.6,2018-06-25,north
3917,1164.15,2018-06-25,south
3918,1166.14,2018-06-25,east
3919,1054.7,2018-06-25,west
3920,1728.0,2018-06-26,north
3921,1533.0,2018-06-26,south
3922,1503.0,2018-06-26,east
3923,1629.0,2018-06-26,west
3924,5034.96,2018-06-26,north
3925,5124.87,2018-06-26,south
3926,5724.27,2018-06-26,east
3927,5284.71,2018-06-26,west
3928,1367.5,2018-06-26,north
3929,1390.0,2018-06-26,south
3930,1477.5,2018-06-26,east
3931,1335.0,2018-06-26,west
3932,1536.0,2018-06-26,north
3933,1605.0,2018-06-26,south
3934,1662.0,2018-06-26,east
3935,1758.0,2018-06-26,west
3936,715.0,2018-06-26,north
3937,698.75,2018-06-26,south
3938,680.0,2018-06-26,east
3939,677.5,2018-06-26,west
3940,2594.8,2018-06-26,north
3941,2794.4,2018-06-26,south
3942,2539.9100000000003,2018-06-26,east
3943,2644.7000000000003,2018-06-26,west
3944,1148.23,2018-06-26,north
3945,1074.6,2018-06-26,south
3946,1046.74,2018-06-26,east
3947,1120.37,2018-06-26,west
3948,1581.0,2018-06-27,north
3949,1659.0,2018-06-27,south
3950,1707.0,2018-06-27,east
3951,1665.0,2018-06-27,west
3952,5444.55,2018-06-27,north
3953,5264.7300000000005,2018-06-27,south
3954,5964.03,2018-06-27,east
3955,5924.07,2018-06-27,west
3956,1322.5,2018-06-27,north
3957,1412.5,2018-06-27,south
3958,1430.0,2018-06-27,east
3959,1352.5,2018-06-27,west
3960,1569.0,2018-06-27,north
3961,1533.0,2018-06-27,south
3962,1740.0,2018-06-27,east
3963,1692.0,2018-06-27,west
3964,737.5,2018-06-27,north
3965,643.75,2018-06-27,south
3966,702.5,2018-06-27,east
3967,663.75,2018-06-27,west
3968,2889.21,2018-06-27,north
3969,2804.38,2018-06-27,south
3970,2874.2400000000002,2018-06-27,east
3971,2704.58,2018-06-27,west
3972,1132.31,2018-06-27,north
3973,1084.55,2018-06-27,south
3974,1090.52,2018-06-27,east
3975,1164.15,2018-06-27,west
3976,1563.0,2018-06-28,north
3977,1638.0,2018-06-28,south
3978,1692.0,2018-06-28,east
3979,1503.0,2018-06-28,west
3980,5194.8,2018-06-28,north
3981,5704.29,2018-06-28,south
3982,5714.28,2018-06-28,east
3983,5314.68,2018-06-28,west
3984,1430.0,2018-06-28,north
3985,1377.5,2018-06-28,south
3986,1485.0,2018-06-28,east
3987,1442.5,2018-06-28,west
3988,1578.0,2018-06-28,north
3989,1749.0,2018-06-28,south
3990,1623.0,2018-06-28,east
3991,1707.0,2018-06-28,west
3992,743.75,2018-06-28,north
3993,670.0,2018-06-28,south
3994,693.75,2018-06-28,east
3995,741.25,2018-06-28,west
3996,2684.62,2018-06-28,north
3997,2639.71,2018-06-28,south
3998,2884.2200000000003,2018-06-28,east
3999,2739.51,2018-06-28,west
4000,1154.2,2018-06-28,north
4001,1138.28,2018-06-28,south
4002,1136.29,2018-06-28,east
4003,995.0,2018-06-28,west
4004,1686.0,2018-06-29,north
4005,1764.0,2018-06-29,south
4006,1629.0,2018-06-29,east
4007,1779.0,2018-06-29,west
4008,5824.17,2018-06-29,north
4009,5444.55,2018-06-29,south
4010,5214.78,2018-06-29,east
4011,5994.0,2018-06-29,west
4012,1250.0,2018-06-29,north
4013,1430.0,2018-06-29,south
4014,1372.5,2018-06-29,east
4015,1415.0,2018-06-29,west
4016,1614.0,2018-06-29,north
4017,1794.0,2018-06-29,south
4018,1743.0,2018-06-29,east
4019,1563.0,2018-06-29,west
4020,715.0,2018-06-29,north
4021,743.75,2018-06-29,south
4022,745.0,2018-06-29,east
4023,723.75,2018-06-29,west
4024,2539.9100000000003,2018-06-29,north
4025,2734.52,2018-06-29,south
4026,2944.1,2018-06-29,east
4027,2529.9300000000003,2018-06-29,west
4028,1038.78,2018-06-29,north
4029,1192.01,2018-06-29,south
4030,1078.58,2018-06-29,east
4031,1108.43,2018-06-29,west
4032,1554.0,2018-06-30,north
4033,1653.0,2018-06-30,south
4034,1515.0,2018-06-30,east
4035,1557.0,2018-06-30,west
4036,5274.72,2018-06-30,north
4037,5244.75,2018-06-30,south
4038,5474.52,2018-06-30,east
4039,5014.9800000000005,2018-06-30,west
4040,1252.5,2018-06-30,north
4041,1320.0,2018-06-30,south
4042,1397.5,2018-06-30,east
4043,1340.0,2018-06-30,west
4044,1692.0,2018-06-30,north
4045,1674.0,2018-06-30,south
4046,1695.0,2018-06-30,east
4047,1719.0,2018-06-30,west
4048,666.25,2018-06-30,north
4049,636.25,2018-06-30,south
4050,733.75,2018-06-30,east
4051,633.75,2018-06-30,west
4052,2634.7200000000003,2018-06-30,north
4053,2734.52,2018-06-30,south
4054,2634.7200000000003,2018-06-30,east
4055,2749.4900000000002,2018-06-30,west
4056,1044.75,2018-06-30,north
4057,1116.39,2018-06-30,south
4058,1070.62,2018-06-30,east
4059,1068.6299999999999,2018-06-30,west
4060,1746.0,2018-07-01,north
4061,1671.0,2018-07-01,south
4062,1716.0,2018-07-01,east
4063,1554.0,2018-07-01,west
4064,5644.35,2018-07-01,north
4065,5034.96,2018-07-01,south
4066,5764.2300000000005,2018-07-01,east
4067,5154.84,2018-07-01,west
4068,1477.5,2018-07-01,north
4069,1345.0,2018-07-01,south
4070,1360.0,2018-07-01,east
4071,1430.0,2018-07-01,west
4072,1764.0,2018-07-01,north
4073,1635.0,2018-07-01,south
4074,1788.0,2018-07-01,east
4075,1512.0,2018-07-01,west
4076,680.0,2018-07-01,north
4077,648.75,2018-07-01,south
4078,643.75,2018-07-01,east
4079,740.0,2018-07-01,west
4080,2554.88,2018-07-01,north
4081,2659.67,2018-07-01,south
4082,2614.76,2018-07-01,east
4083,2844.3,2018-07-01,west
4084,998.98,2018-07-01,north
4085,1010.92,2018-07-01,south
4086,1144.25,2018-07-01,east
4087,1158.18,2018-07-01,west
4088,1695.0,2018-07-02,north
4089,1611.0,2018-07-02,south
4090,1680.0,2018-07-02,east
4091,1671.0,2018-07-02,west
4092,5974.02,2018-07-02,north
4093,5344.650000000001,2018-07-02,south
4094,5394.6,2018-07-02,east
4095,5114.88,2018-07-02,west
4096,1477.5,2018-07-02,north
4097,1365.0,2018-07-02,south
4098,1257.5,2018-07-02,east
4099,1327.5,2018-07-02,west
4100,1767.0,2018-07-02,north
4101,1632.0,2018-07-02,south
4102,1653.0,2018-07-02,east
4103,1617.0,2018-07-02,west
4104,660.0,2018-07-02,north
4105,701.25,2018-07-02,south
4106,670.0,2018-07-02,east
4107,651.25,2018-07-02,west
4108,2509.9700000000003,2018-07-02,north
4109,2814.36,2018-07-02,south
4110,2849.29,2018-07-02,east
4111,2499.9900000000002,2018-07-02,west
4112,1050.72,2018-07-02,north
4113,1014.9,2018-07-02,south
4114,1042.76,2018-07-02,east
4115,1146.24,2018-07-02,west
4116,1644.0,2018-07-03,north
4117,1638.0,2018-07-03,south
4118,1623.0,2018-07-03,east
4119,1515.0,2018-07-03,west
4120,5324.67,2018-07-03,north
4121,5774.22,2018-07-03,south
4122,5024.97,2018-07-03,east
4123,5584.41,2018-07-03,west
4124,1417.5,2018-07-03,north
4125,1267.5,2018-07-03,south
4126,1295.0,2018-07-03,east
4127,1285.0,2018-07-03,west
4128,1743.0,2018-07-03,north
4129,1800.0,2018-07-03,south
4130,1740.0,2018-07-03,east
4131,1779.0,2018-07-03,west
4132,685.0,2018-07-03,north
4133,712.5,2018-07-03,south
4134,716.25,2018-07-03,east
4135,727.5,2018-07-03,west
4136,2839.31,2018-07-03,north
4137,2889.21,2018-07-03,south
4138,2674.6400000000003,2018-07-03,east
4139,2524.94,2018-07-03,west
4140,1006.9399999999999,2018-07-03,north
4141,1124.35,2018-07-03,south
4142,1138.28,2018-07-03,east
4143,1194.0,2018-07-03,west
4144,1743.0,2018-07-04,north
4145,1587.0,2018-07-04,south
4146,1764.0,2018-07-04,east
4147,1572.0,2018-07-04,west
4148,5424.57,2018-07-04,north
4149,5794.2,2018-07-04,south
4150,5714.28,2018-07-04,east
4151,5964.03,2018-07-04,west
4152,1255.0,2018-07-04,north
4153,1482.5,2018-07-04,south
4154,1472.5,2018-07-04,east
4155,1482.5,2018-07-04,west
4156,1782.0,2018-07-04,north
4157,1695.0,2018-07-04,south
4158,1788.0,2018-07-04,east
4159,1542.0,2018-07-04,west
4160,693.75,2018-07-04,north
4161,706.25,2018-07-04,south
4162,655.0,2018-07-04,east
4163,737.5,2018-07-04,west
4164,2704.58,2018-07-04,north
4165,2709.57,2018-07-04,south
4166,2729.53,2018-07-04,east
4167,2514.96,2018-07-04,west
4168,1116.39,2018-07-04,north
4169,1124.35,2018-07-04,south
4170,1132.31,2018-07-04,east
4171,1138.28,2018-07-04,west
4172,1752.0,2018-07-05,north
4173,1647.0,2018-07-05,south
4174,1575.0,2018-07-05,east
4175,1500.0,2018-07-05,west
4176,5264.7300000000005,2018-07-05,north
4177,5364.63,2018-07-05,south
4178,5524.47,2018-07-05,east
4179,5004.99,2018-07-05,west
